instrument_type,isin,symbol,scrip_name,scrip_code
Mutual Fund,INF200KA19J9,SBI_DEBT_FUND_SERIES_C_46_376_DAYS_REGULAR_PLAN_GROWTH,SBI Debt Fund Series C - 46 (376 Days) - Regular Plan - Growth,INF200KA19J9
Mutual Fund,INF200KA19K7,SBI_DEBT_FUND_SERIES_C_48_385_DAYS_DIRECT_PLAN_GROWTH,SBI Debt Fund Series C - 48 (385 Days) - Direct Plan - Growth,INF200KA19K7
Mutual Fund,INF200KA10L4,SBI_DEBT_FUND_SERIES_C_48_385_DAYS_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Debt Fund Series C - 48 (385 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA10L4
Mutual Fund,INF200KA17K1,SBI_DEBT_FUND_SERIES_C_48_385_DAYS_REGULAR_PLAN_GROWTH,SBI Debt Fund Series C - 48 (385 Days) - Regular Plan - Growth,INF200KA17K1
Mutual Fund,INF200KA18K9,SBI_DEBT_FUND_SERIES_C_48_385_DAYS_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Debt Fund Series C - 48 (385 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA18K9
Mutual Fund,INF200KA13L8,SBI_DEBT_FUND_SERIES_C_49_390_DAYS_DIRECT_PLAN_GROWTH,SBI Debt Fund Series C - 49 (390 Days) - Direct Plan - Growth,INF200KA13L8
Mutual Fund,INF200KA11L2,SBI_DEBT_FUND_SERIES_C_49_390_DAYS_REGULAR_PLAN_GROWTH,SBI Debt Fund Series C - 49 (390 Days) - Regular Plan - Growth,INF200KA11L2
Mutual Fund,INF200KA17L9,SBI_DEBT_FUND_SERIES_C_50_383_DAYS_DIRECT_PLAN_GROWTH,SBI Debt Fund Series C - 50 (383 Days) - Direct Plan - Growth,INF200KA17L9
Mutual Fund,INF200KA15L3,SBI_DEBT_FUND_SERIES_C_50_383_DAYS_REGULAR_PLAN_GROWTH,SBI Debt Fund Series C - 50 (383 Days) - Regular Plan - Growth,INF200KA15L3
Mutual Fund,INF200KA14W3,SBI_DIVIDEND_YIELD_FUND_DIRECT_PLAN_GROWTH,SBI Dividend Yield Fund - Direct Plan - Growth,INF200KA14W3
Mutual Fund,INF200KA15W0,SBI_DIVIDEND_YIELD_FUND_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_IDCW_OPTION,SBI Dividend Yield Fund - Direct Plan - Income Distribution cum Capital Withdrawal (IDCW) Option,INF200KA15W0
Mutual Fund,INF200KA11W9,SBI_DIVIDEND_YIELD_FUND_REGULAR_PLAN_GROWTH,SBI Dividend Yield Fund - Regular Plan - Growth,INF200KA11W9
Mutual Fund,INF200KA12W7,SBI_DIVIDEND_YIELD_FUND_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_IDCW_OPTION,SBI Dividend Yield Fund - Regular Plan - Income Distribution cum Capital Withdrawal (IDCW) Option,INF200KA12W7
Mutual Fund,INF200KA1VY6,SBI_DUAL_ADVANTAGE_FUND_SERIES_XXX_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Dual Advantage Fund - Series XXX - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1VY6
Mutual Fund,INF200KA1VW0,SBI_DUAL_ADVANTAGE_FUND_SERIES_XXX_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Dual Advantage Fund - Series XXX - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1VW0
Mutual Fund,INF200KA1VX8,SBI_DUAL_ADVANTAGE_FUND_SERIES_XXX_DIRECT_PLAN_GROWTH,SBI Dual Advantage Fund Series XXX - Direct Plan - Growth,INF200KA1VX8
Mutual Fund,INF200KA1VV2,SBI_DUAL_ADVANTAGE_FUND_SERIES_XXX_REGULAR_PLAN_GROWTH,SBI Dual Advantage Fund Series XXX - Regular Plan - Growth,INF200KA1VV2
Mutual Fund,INF200KA1671,SBI_DYNAMIC_ASSET_ALLOCATION_FUND_DIRECT_PLAN_GROWTH,SBI Dynamic Asset Allocation Fund - Direct Plan - Growth,INF200KA1671
Mutual Fund,INF200KA1648,SBI_DYNAMIC_ASSET_ALLOCATION_FUND_REGULAR_PLAN_GROWTH,SBI Dynamic Asset Allocation Fund - Regular Plan - Growth,INF200KA1648
Mutual Fund,INF200KA1689,SBI_DYNAMIC_ASSET_ALLOCATION_FUND_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Dynamic Asset Allocation Fund- Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1689
Mutual Fund,INF200KA1655,SBI_DYNAMIC_ASSET_ALLOCATION_FUND_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Dynamic Asset Allocation Fund- Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1655
Mutual Fund,INF200K01RD4,SBI_DYNAMIC_BOND_FUND_DIRECT_PLAN_GROWTH,SBI Dynamic Bond Fund - DIRECT PLAN - Growth,INF200K01RD4
Mutual Fund,INF200K01RB8,SBI_DYNAMIC_BOND_FUND_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Dynamic Bond Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01RB8
Mutual Fund,INF200K01958,SBI_DYNAMIC_BOND_FUND_REGULAR_PLAN_GROWTH,SBI Dynamic Bond Fund - REGULAR PLAN - Growth,INF200K01958
Mutual Fund,INF200K01966,SBI_DYNAMIC_BOND_FUND_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Dynamic Bond Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01966
Mutual Fund,INF200K01RY0,SBI_EQUITY_HYBRID_FUND_DIRECT_PLAN_GROWTH,SBI EQUITY HYBRID FUND - DIRECT PLAN - Growth,INF200K01RY0
Mutual Fund,INF200K01107,SBI_EQUITY_HYBRID_FUND_REGULAR_PLAN_GROWTH,SBI EQUITY HYBRID FUND - REGULAR PLAN -Growth,INF200K01107
Mutual Fund,INF200KA1GN0,SBI_EQUITY_OPPORTUNITIES_FUND_SERIES_IV_DIRECT_PLAN_GROWTH,SBI EQUITY OPPORTUNITIES FUND - SERIES IV - DIRECT PLAN - GROWTH,INF200KA1GN0
Mutual Fund,INF200KA1GP5,SBI_EQUITY_OPPORTUNITIES_FUND_SERIES_IV_REGULAR_PLAN_GROWTH,SBI EQUITY OPPORTUNITIES FUND -SERIES IV - REGULAR PLAN - GROWTH,INF200KA1GP5
Mutual Fund,INF200K01SC4,SBI_ESG_EXCLUSIONARY_STRATEGY_FUND_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI ESG Exclusionary Strategy Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01SC4
Mutual Fund,INF200K01SE0,SBI_ESG_EXCLUSIONARY_STRATEGY_FUND_DIRECT_PLAN_GROWTH,SBI ESG Exclusionary Strategy Fund - Direct Plan -Growth,INF200K01SE0
Mutual Fund,INF200K01214,SBI_ESG_EXCLUSIONARY_STRATEGY_FUND_REGULAR_PLAN_GROWTH,SBI ESG Exclusionary Strategy Fund - Regular Plan - Growth,INF200K01214
Mutual Fund,INF200K01198,SBI_ESG_EXCLUSIONARY_STRATEGY_FUND_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI ESG Exclusionary Strategy Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01198
Mutual Fund,INF200KB1126,SBI_ENERGY_OPPORTUNITIES_FUND_DIRECT_PLAN_GROWTH,SBI Energy Opportunities Fund - Direct Plan - Growth,INF200KB1126
Mutual Fund,INF200KB1134,SBI_ENERGY_OPPORTUNITIES_FUND_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION,SBI Energy Opportunities Fund - Direct Plan - Income Distribution Cum Capital Withdrawal Option,INF200KB1134
Mutual Fund,INF200KB1092,SBI_ENERGY_OPPORTUNITIES_FUND_REGULAR_PLAN_GROWTH,SBI Energy Opportunities Fund - Regular Plan - Growth,INF200KB1092
Mutual Fund,INF200KB1100,SBI_ENERGY_OPPORTUNITIES_FUND_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION,SBI Energy Opportunities Fund - Regular Plan - Income Distribution Cum Capital Withdrawal Option,INF200KB1100
Mutual Fund,INF200K01RW4,SBI_EQUITY_HYBRID_FUND_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Equity Hybrid Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01RW4
Mutual Fund,INF200K01115,SBI_EQUITY_HYBRID_FUND_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Equity Hybrid Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200K01115
Mutual Fund,INF200KA1A71,SBI_EQUITY_MINIMUM_VARIANCE_FUND_DIRECT_PLAN_GROWTH,SBI Equity Minimum Variance Fund - Direct Plan - Growth,INF200KA1A71
Mutual Fund,INF200KA1A89,SBI_EQUITY_MINIMUM_VARIANCE_FUND_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Equity Minimum Variance Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1A89
Mutual Fund,INF200KA1A48,SBI_EQUITY_MINIMUM_VARIANCE_FUND_REGULAR_PLAN_GROWTH,SBI Equity Minimum Variance Fund - Regular Plan - Growth,INF200KA1A48
Mutual Fund,INF200KA1A55,SBI_EQUITY_MINIMUM_VARIANCE_FUND_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Equity Minimum Variance Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1A55
Mutual Fund,INF200KA1GO8,SBI_EQUITY_OPPORTUNITIES_FUNDSERIES_IV_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Equity Opportunities Fund-Series IV - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1GO8
Mutual Fund,INF200KA1GQ3,SBI_EQUITY_OPPORTUNITIES_FUNDSERIES_IV_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Equity Opportunities Fund-Series IV - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1GQ3
Mutual Fund,INF200KA1DF3,SBI_EQUITY_SAVINGS_FUND_DIRECT_PLAN_GROWTH,SBI Equity Savings Fund - Direct Plan - Growth,INF200KA1DF3
Mutual Fund,INF200KA1DG1,SBI_EQUITY_SAVINGS_FUND_DIRECT_PLAN_MONTHLY_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Equity Savings Fund - Direct Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1DG1
Mutual Fund,INF200KA1DI7,SBI_EQUITY_SAVINGS_FUND_DIRECT_PLAN_QUARTERLY_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Equity Savings Fund - Direct Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1DI7
Mutual Fund,INF200KA1DA4,SBI_EQUITY_SAVINGS_FUND_REGULAR_PLAN_GROWTH,SBI Equity Savings Fund - Regular Plan - Growth,INF200KA1DA4
Mutual Fund,INF200KA1DB2,SBI_EQUITY_SAVINGS_FUND_REGULAR_PLAN_MONTHLY_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Equity Savings Fund - Regular Plan - Monthly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1DB2
Mutual Fund,INF200KA1DD8,SBI_EQUITY_SAVINGS_FUND_REGULAR_PLAN_QUARTERLY_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Equity Savings Fund - Regular Plan - Quarterly Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1DD8
Mutual Fund,INF200K01RJ1,SBI_FOCUSED_EQUITY_FUND_DIRECT_PLAN_GROWTH,SBI FOCUSED EQUITY FUND - DIRECT PLAN -GROWTH,INF200K01RJ1
Mutual Fund,INF200K01370,SBI_FOCUSED_EQUITY_FUND_REGULAR_PLAN_GROWTH,SBI FOCUSED EQUITY FUND - REGULAR PLAN -GROWTH,INF200K01370
Mutual Fund,INF200KA1D03,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_1_3668_DAYS_DIRECT_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 1 (3668 Days) - Direct Plan - Growth,INF200KA1D03
Mutual Fund,INF200KA1D11,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_1_3668_DAYS_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 1 (3668 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1D11
Mutual Fund,INF200KA1C87,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_1_3668_DAYS_REGULAR_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 1 (3668 Days) - Regular Plan - Growth,INF200KA1C87
Mutual Fund,INF200KA1C95,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_1_3668_DAYS_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 1 (3668 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1C95
Mutual Fund,INF200KA1H09,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_10_1178_DAYS_DIRECT_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 10 (1178 Days) - Direct Plan - Growth,INF200KA1H09
Mutual Fund,INF200KA1H17,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_10_1178_DAYS_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 10 (1178 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1H17
Mutual Fund,INF200KA1G83,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_10_1178_DAYS_REGULAR_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 10 (1178 Days) - Regular Plan - Growth,INF200KA1G83
Mutual Fund,INF200KA1G91,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_10_1178_DAYS_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 10 (1178 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1G91
Mutual Fund,INF200KA1H41,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_11_1178_DAYS_DIRECT_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 11 (1178 Days) - Direct Plan - Growth,INF200KA1H41
Mutual Fund,INF200KA1H58,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_11_1178_DAYS_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 11 (1178 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1H58
Mutual Fund,INF200KA1H25,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_11_1178_DAYS_REGULAR_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 11 (1178 Days) - Regular Plan - Growth,INF200KA1H25
Mutual Fund,INF200KA1H33,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_11_1178_DAYS_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 11 (1178 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1H33
Mutual Fund,INF200KA1H82,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_12_1179_DAYS_DIRECT_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 12 (1179 Days) - Direct Plan - Growth,INF200KA1H82
Mutual Fund,INF200KA1H90,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_12_1179_DAYS_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 12 (1179 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1H90
Mutual Fund,INF200KA1H66,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_12_1179_DAYS_REGULAR_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 12 (1179 Days) - Regular Plan - Growth,INF200KA1H66
Mutual Fund,INF200KA1H74,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_12_1179_DAYS_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 12 (1179 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1H74
Mutual Fund,INF200KA1I24,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_13_1108_DAYS_DIRECT_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 13 (1108 Days) - Direct Plan - Growth,INF200KA1I24
Mutual Fund,INF200KA1I32,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_13_1108_DAYS_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 13 (1108 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1I32
Mutual Fund,INF200KA1I08,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_13_1108_DAYS_REGULAR_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 13 (1108 Days) - Regular Plan - Growth,INF200KA1I08
Mutual Fund,INF200KA1I16,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_13_1108_DAYS_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 13 (1108 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1I16
Mutual Fund,INF200KA13N4,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_14_384_DAYS_DIRECT_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 14 (384 Days) - Direct Plan - Growth,INF200KA13N4
Mutual Fund,INF200KA14N2,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_14_384_DAYS_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 14 (384 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA14N2
Mutual Fund,INF200KA11N8,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_14_384_DAYS_REGULAR_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 14 (384 Days) - Regular Plan - Growth,INF200KA11N8
Mutual Fund,INF200KA12N6,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_14_384_DAYS_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 14 (384 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA12N6
Mutual Fund,INF200KA1J07,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_15_1123_DAYS_DIRECT_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 15 (1123 Days) - Direct Plan - Growth,INF200KA1J07
Mutual Fund,INF200KA1J15,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_15_1123_DAYS_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 15 (1123 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1J15
Mutual Fund,INF200KA1I81,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_15_1123_DAYS_REGULAR_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 15 (1123 Days) - Regular Plan - Growth,INF200KA1I81
Mutual Fund,INF200KA1I99,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_15_1123_DAYS_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 15 (1123 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1I99
Mutual Fund,INF200KA1J49,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_16_1116_DAYS_DIRECT_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 16 (1116 Days) - Direct Plan - Growth,INF200KA1J49
Mutual Fund,INF200KA1J56,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_16_1116_DAYS_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 16 (1116 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1J56
Mutual Fund,INF200KA1J23,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_16_1116_DAYS_REGULAR_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 16 (1116 Days) - Regular Plan - Growth,INF200KA1J23
Mutual Fund,INF200KA1J31,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_16_1116_DAYS_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 16 (1116 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1J31
Mutual Fund,INF200KA1J80,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_17_1116_DAYS_DIRECT_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 17 (1116 Days) - Direct Plan - Growth,INF200KA1J80
Mutual Fund,INF200KA1J98,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_17_1116_DAYS_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 17 (1116 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1J98
Mutual Fund,INF200KA1J64,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_17_1116_DAYS_REGULAR_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 17 (1116 Days) - Regular Plan - Growth,INF200KA1J64
Mutual Fund,INF200KA1J72,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_17_1116_DAYS_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 17 (1116 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1J72
Mutual Fund,INF200KA1K53,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_18_1108_DAYS_DIRECT_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 18 (1108 Days) - Direct Plan - Growth,INF200KA1K53
Mutual Fund,INF200KA1K61,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_18_1108_DAYS_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 18 (1108 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1K61
Mutual Fund,INF200KA1K38,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_18_1108_DAYS_REGULAR_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 18 (1108 Days) - Regular Plan - Growth,INF200KA1K38
Mutual Fund,INF200KA1K46,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_18_1108_DAYS_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 18 (1108 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1K46
Mutual Fund,INF200KA1L29,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_19_1115_DAYS_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 19 (1115 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1L29
Mutual Fund,INF200KA1L11,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_19_1115_DAYS_DIRECTPLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 19 (1115 Days) - DirectPlan - Growth,INF200KA1L11
Mutual Fund,INF200KA1K95,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_19_1115_DAYS_REGULAR_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 19 (1115 Days) - Regular Plan - Growth,INF200KA1K95
Mutual Fund,INF200KA1L03,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_19_1115_DAYS_REGULAR_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 19 (1115 Days) - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1L03
Mutual Fund,INF200KA1D45,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_2_1178_DAYS_DIRECT_PLAN_GROWTH,SBI Fixed Maturity Plan (FMP) - Series 2 (1178 Days) - Direct Plan - Growth,INF200KA1D45
Mutual Fund,INF200KA1D52,SBI_FIXED_MATURITY_PLAN_FMP_SERIES_2_1178_DAYS_DIRECT_PLAN_INCOME_DISTRIBUTION_CUM_CAPITAL_WITHDRAWAL_OPTION_IDCW,SBI Fixed Maturity Plan (FMP) - Series 2 (1178 Days) - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),INF200KA1D52
